Time,Half Interval,Bx,By,Bz,Bt,x,y,z
2006-03-01T11:00:51.500Z,0.1,10.604,44.874,-11.893,47.619,15876.6,-28647.8,-64032.3
2006-03-01T11:00:51.700Z,0.1,10.899,45.725,-11.787,48.462,15876.1,-28647.8,-64032
2006-03-01T11:00:51.900Z,0.1,11.386,45.827,-12.278,48.79,15875.7,-28647.7,-64031.8
2006-03-01T11:00:52.100Z,0.1,11.374,46.108,-13.011,49.24,15875.3,-28647.7,-64031.6
2006-03-01T11:00:52.300Z,0.1,11.4,46.001,-13.386,49.247,15874.8,-28647.7,-64031.4
2006-03-01T11:00:52.500Z,0.1,11.371,45.211,-13.948,48.661,15874.4,-28647.6,-64031.2
2006-03-01T11:00:52.700Z,0.1,11.088,43.254,-14.294,46.884,15874,-28647.6,-64030.9
2006-03-01T11:00:52.900Z,0.1,10.479,40.838,-13.951,44.409,15873.6,-28647.5,-64030.7
2006-03-01T11:00:53.100Z,0.1,11.224,37.825,-13.214,41.609,15873.1,-28647.5,-64030.5
2006-03-01T11:00:53.300Z,0.1,10.829,31.991,-11.504,35.68,15872.7,-28647.5,-64030.3
2006-03-01T11:00:53.500Z,0.1,10.107,27.411,-10.492,31.042,15872.3,-28647.4,-64030.1
2006-03-01T11:00:53.700Z,0.1,8.856,23.354,-9.276,26.644,15871.9,-28647.4,-64029.8
2006-03-01T11:00:53.900Z,0.1,8.358,20.016,-8.152,23.172,15871.4,-28647.3,-64029.6
2006-03-01T11:00:54.100Z,0.1,7.691,18.01,-7.471,20.96,15871,-28647.3,-64029.4
2006-03-01T11:00:54.300Z,0.1,6.497,16.231,-6.739,18.737,15870.6,-28647.3,-64029.2
2006-03-01T11:00:54.500Z,0.1,5.612,14.939,-5.826,16.989,15870.2,-28647.2,-64028.9
2006-03-01T11:00:54.700Z,0.1,5.477,14.183,-5.652,16.22,15869.7,-28647.2,-64028.7
2006-03-01T11:00:54.900Z,0.1,6.084,12.974,-5.497,15.348,15869.3,-28647.1,-64028.5
2006-03-01T11:00:55.100Z,0.1,7.234,12.183,-5.903,15.349,15868.9,-28647.1,-64028.3
2006-03-01T11:00:55.300Z,0.1,7.421,12.104,-5.894,15.373,15868.4,-28647.1,-64028.1
2006-03-01T11:00:55.500Z,0.1,7.337,11.597,-5.411,14.751,15868,-28647,-64027.8
2006-03-01T11:00:55.700Z,0.1,7.799,11.107,-5.287,14.565,15867.6,-28647,-64027.6
2006-03-01T11:00:55.900Z,0.1,7.232,11.985,-5.139,14.911,15867.2,-28646.9,-64027.4
2006-03-01T11:00:56.100Z,0.1,7.047,11.999,-5.019,14.793,15866.7,-28646.9,-64027.2
2006-03-01T11:00:56.300Z,0.1,7.057,12.542,-4.499,15.078,15866.3,-28646.9,-64027
2006-03-01T11:00:56.500Z,0.1,7.017,12.278,-4.74,14.915,15865.9,-28646.8,-64026.7
2006-03-01T11:00:56.700Z,0.1,7.035,11.295,-5.262,14.309,15865.5,-28646.8,-64026.5
2006-03-01T11:00:56.900Z,0.1,6.031,11.515,-3.809,13.545,15865,-28646.7,-64026.3
2006-03-01T11:00:57.100Z,0.1,4.638,10.853,-3.51,12.313,15864.6,-28646.7,-64026.1
2006-03-01T11:00:57.300Z,0.1,4.501,11.116,-3.795,12.579,15864.2,-28646.7,-64025.8
2006-03-01T11:00:57.500Z,0.1,4.726,12.766,-4.249,14.26,15863.8,-28646.6,-64025.6
2006-03-01T11:00:57.700Z,0.1,5.342,14.204,-5.208,16.044,15863.3,-28646.6,-64025.4
2006-03-01T11:00:57.900Z,0.1,5.946,15.611,-5.638,17.631,15862.9,-28646.5,-64025.2
2006-03-01T11:00:58.100Z,0.1,6.265,16.345,-6.126,18.546,15862.5,-28646.5,-64025
2006-03-01T11:00:58.300Z,0.1,5.326,17,-5.998,18.797,15862.1,-28646.5,-64024.7
2006-03-01T11:00:58.500Z,0.1,5.396,17.397,-7.29,19.619,15861.6,-28646.4,-64024.5
2006-03-01T11:00:58.700Z,0.1,5.733,19.284,-8.928,22.011,15861.2,-28646.4,-64024.3
2006-03-01T11:00:58.900Z,0.1,5.86,22.227,-10.583,25.306,15860.8,-28646.3,-64024.1
2006-03-01T11:00:59.100Z,0.1,6.027,25.769,-11.09,28.694,15860.3,-28646.3,-64023.9
2006-03-01T11:00:59.300Z,0.1,5.614,29.513,-11.971,32.34,15859.9,-28646.3,-64023.6
2006-03-01T11:00:59.500Z,0.1,7.612,31.893,-13.86,35.598,15859.5,-28646.2,-64023.4
2006-03-01T11:00:59.700Z,0.1,7.605,34.194,-13.679,37.606,15859.1,-28646.2,-64023.2
2006-03-01T11:00:59.900Z,0.1,7.965,36.014,-14.854,39.763,15858.6,-28646.1,-64023
2006-03-01T11:01:00.100Z,0.1,7.869,36.975,-15.049,40.689,15858.2,-28646.1,-64022.7
2006-03-01T11:01:00.300Z,0.1,8.453,38.687,-14.784,42.27,15857.8,-28646.1,-64022.5
2006-03-01T11:01:00.500Z,0.1,8.328,40.008,-15.092,43.563,15857.4,-28646,-64022.3
2006-03-01T11:01:00.700Z,0.1,8.466,40.382,-15.582,44.104,15856.9,-28646,-64022.1
2006-03-01T11:01:00.900Z,0.1,8.435,41.192,-15.764,44.905,15856.5,-28645.9,-64021.9
2006-03-01T11:01:01.100Z,0.1,8.459,42.967,-16.356,46.747,15856.1,-28645.9,-64021.6
2006-03-01T11:01:01.300Z,0.1,8.605,43.507,-17.406,47.643,15855.7,-28645.8,-64021.4
2006-03-01T11:01:01.500Z,0.1,9.459,42.401,-18.336,47.155,15855.2,-28645.8,-64021.2
2006-03-01T11:01:01.700Z,0.1,7.758,42.303,-19.126,47.07,15854.8,-28645.8,-64021
2006-03-01T11:01:01.900Z,0.1,7.174,42.973,-18.598,47.371,15854.4,-28645.7,-64020.8
2006-03-01T11:01:02.100Z,0.1,8.286,43.886,-18.47,48.33,15854,-28645.7,-64020.5
2006-03-01T11:01:02.300Z,0.1,8.145,44.138,-17.926,48.33,15853.5,-28645.6,-64020.3
2006-03-01T11:01:02.500Z,0.1,8.523,43.894,-17.219,47.915,15853.1,-28645.6,-64020.1
2006-03-01T11:01:02.700Z,0.1,8.477,43.906,-16.485,47.658,15852.7,-28645.6,-64019.9
2006-03-01T11:01:02.900Z,0.1,8.141,44.855,-15.433,48.129,15852.2,-28645.5,-64019.6
2006-03-01T11:01:03.100Z,0.1,9.512,45.012,-15.117,48.426,15851.8,-28645.5,-64019.4
2006-03-01T11:01:03.300Z,0.1,10.136,45.27,-15.241,48.83,15851.4,-28645.4,-64019.2
2006-03-01T11:01:03.500Z,0.1,9.487,45.072,-15.001,48.441,15851,-28645.4,-64019
2006-03-01T11:01:03.700Z,0.1,9.811,45.485,-14.919,48.864,15850.5,-28645.4,-64018.8
2006-03-01T11:01:03.900Z,0.1,9.967,45.892,-14.814,49.243,15850.1,-28645.3,-64018.5
2006-03-01T11:01:04.100Z,0.1,10.239,46.659,-13.804,49.724,15849.7,-28645.3,-64018.3
2006-03-01T11:01:04.300Z,0.1,10.76,46.02,-14.22,49.355,15849.3,-28645.2,-64018.1
2006-03-01T11:01:04.500Z,0.1,11.674,45.072,-14.355,48.722,15848.8,-28645.2,-64017.9
2006-03-01T11:01:04.700Z,0.1,11.705,45.054,-14.562,48.775,15848.4,-28645.2,-64017.6
2006-03-01T11:01:04.900Z,0.1,11.791,45.012,-15.202,48.951,15848,-28645.1,-64017.4
2006-03-01T11:01:05.100Z,0.1,12.247,44.832,-15.566,49.012,15847.6,-28645.1,-64017.2
2006-03-01T11:01:05.300Z,0.1,12.699,44.013,-16.649,48.74,15847.1,-28645,-64017
2006-03-01T11:01:05.500Z,0.1,12.398,43.446,-17.781,48.554,15846.7,-28645,-64016.8
2006-03-01T11:01:05.700Z,0.1,11.25,41.613,-18.373,46.859,15846.3,-28645,-64016.5
2006-03-01T11:01:05.900Z,0.1,10.585,40.934,-18.446,46.129,15845.9,-28644.9,-64016.3
2006-03-01T11:01:06.100Z,0.1,9.712,42.251,-17.225,46.649,15845.4,-28644.9,-64016.1
2006-03-01T11:01:06.300Z,0.1,9.429,42.63,-16.959,46.839,15845,-28644.8,-64015.9
2006-03-01T11:01:06.500Z,0.1,8.676,42.228,-17.465,46.513,15844.6,-28644.8,-64015.7
2006-03-01T11:01:06.700Z,0.1,8.697,42.038,-17.61,46.4,15844.2,-28644.8,-64015.4
2006-03-01T11:01:06.900Z,0.1,9.422,41.869,-17.893,46.497,15843.7,-28644.7,-64015.2
2006-03-01T11:01:07.100Z,0.1,9.908,41.807,-17.835,46.52,15843.3,-28644.7,-64015
2006-03-01T11:01:07.300Z,0.1,10.658,41.206,-18.142,46.267,15842.9,-28644.6,-64014.8
2006-03-01T11:01:07.500Z,0.1,11.009,41.271,-17.232,46.059,15842.4,-28644.6,-64014.5
2006-03-01T11:01:07.700Z,0.1,10.637,40.79,-17.794,45.756,15842,-28644.6,-64014.3
2006-03-01T11:01:07.900Z,0.1,10.239,39.528,-18.469,44.816,15841.6,-28644.5,-64014.1
2006-03-01T11:01:08.100Z,0.1,9.72,38.86,-18.105,43.959,15841.2,-28644.5,-64013.9
2006-03-01T11:01:08.300Z,0.1,9.95,38.572,-18.108,43.757,15840.7,-28644.4,-64013.7
2006-03-01T11:01:08.500Z,0.1,9.578,37.708,-17.671,42.731,15840.3,-28644.4,-64013.4
2006-03-01T11:01:08.700Z,0.1,8.798,37.093,-16.907,41.703,15839.9,-28644.3,-64013.2
2006-03-01T11:01:08.900Z,0.1,8.604,36.58,-16.684,41.116,15839.5,-28644.3,-64013
2006-03-01T11:01:09.100Z,0.1,8.55,36.527,-16.215,40.869,15839,-28644.3,-64012.8
2006-03-01T11:01:09.300Z,0.1,8.474,35.587,-15.562,39.755,15838.6,-28644.2,-64012.5
2006-03-01T11:01:09.500Z,0.1,8.597,34.566,-15.366,38.792,15838.2,-28644.2,-64012.3
2006-03-01T11:01:09.700Z,0.1,8.522,33.938,-14.724,37.963,15837.8,-28644.1,-64012.1
2006-03-01T11:01:09.900Z,0.1,7.961,32.948,-13.7,36.561,15837.3,-28644.1,-64011.9
2006-03-01T11:01:10.100Z,0.1,8.723,30.397,-12.247,33.913,15836.9,-28644.1,-64011.7
2006-03-01T11:01:10.300Z,0.1,11.704,29.806,-11.539,34.038,15836.5,-28644,-64011.4
2006-03-01T11:01:10.500Z,0.1,12.931,28.755,-10.962,33.38,15836.1,-28644,-64011.2
2006-03-01T11:01:10.700Z,0.1,13.608,26.223,-9.606,31.066,15835.6,-28643.9,-64011
2006-03-01T11:01:10.900Z,0.1,14.457,24.064,-8.486,29.328,15835.2,-28643.9,-64010.8
2006-03-01T11:01:11.100Z,0.1,13.336,23.229,-8.229,28.021,15834.8,-28643.9,-64010.6
2006-03-01T11:01:11.300Z,0.1,12.789,21.818,-7.515,26.383,15834.3,-28643.8,-64010.3
2006-03-01T11:01:11.500Z,0.1,12.399,20.162,-6.883,24.65,15833.9,-28643.8,-64010.1
2006-03-01T11:01:11.700Z,0.1,12.034,17.771,-5.832,22.241,15833.5,-28643.7,-64009.9
2006-03-01T11:01:11.900Z,0.1,11.132,15.859,-5.118,20.04,15833.1,-28643.7,-64009.7
2006-03-01T11:01:12.100Z,0.1,10.724,13.832,-4.3,18.023,15832.6,-28643.7,-64009.4
2006-03-01T11:01:12.300Z,0.1,9.568,12.195,-3.49,15.889,15832.2,-28643.6,-64009.2
2006-03-01T11:01:12.500Z,0.1,9.074,11.143,-2.805,14.642,15831.8,-28643.6,-64009
2006-03-01T11:01:12.700Z,0.1,8.88,10.488,-2.514,13.97,15831.4,-28643.5,-64008.8
2006-03-01T11:01:12.900Z,0.1,9.045,10.19,-2.25,13.81,15830.9,-28643.5,-64008.6
2006-03-01T11:01:13.100Z,0.1,8.993,10.154,-2.098,13.725,15830.5,-28643.5,-64008.3
2006-03-01T11:01:13.300Z,0.1,8.341,10.114,-1.924,13.25,15830.1,-28643.4,-64008.1
2006-03-01T11:01:13.500Z,0.1,8.231,9.897,-1.848,13.004,15829.7,-28643.4,-64007.9
2006-03-01T11:01:13.700Z,0.1,8.067,10.065,-2.478,13.135,15829.2,-28643.3,-64007.7
2006-03-01T11:01:13.900Z,0.1,8.709,11.496,-3.704,14.89,15828.8,-28643.3,-64007.4
2006-03-01T11:01:14.100Z,0.1,9.303,15.476,-5.009,18.739,15828.4,-28643.3,-64007.2
2006-03-01T11:01:14.300Z,0.1,9.893,19.539,-6.369,22.808,15827.9,-28643.2,-64007
2006-03-01T11:01:14.500Z,0.1,10.055,23.465,-7.811,26.697,15827.5,-28643.2,-64006.8
2006-03-01T11:01:14.700Z,0.1,10.348,27.085,-8.759,30.288,15827.1,-28643.1,-64006.6
2006-03-01T11:01:14.900Z,0.1,10.831,30.096,-9.757,33.44,15826.7,-28643.1,-64006.3
2006-03-01T11:01:15.100Z,0.1,11.551,32.335,-10.644,35.948,15826.2,-28643,-64006.1
2006-03-01T11:01:15.300Z,0.1,11.9,35.202,-10.612,38.645,15825.8,-28643,-64005.9
2006-03-01T11:01:15.500Z,0.1,11.09,38.164,-9.285,40.813,15825.4,-28643,-64005.7
2006-03-01T11:01:15.700Z,0.1,10.319,40.325,-8.516,42.487,15825,-28642.9,-64005.4
2006-03-01T11:01:15.900Z,0.1,10.032,40.655,-9.511,42.941,15824.5,-28642.9,-64005.2
2006-03-01T11:01:16.100Z,0.1,11.067,40.216,-11.809,43.351,15824.1,-28642.8,-64005
2006-03-01T11:01:16.300Z,0.1,12.364,39.675,-15.639,44.403,15823.7,-28642.8,-64004.8
2006-03-01T11:01:16.500Z,0.1,12.209,39.356,-15.869,44.157,15823.3,-28642.8,-64004.6
2006-03-01T11:01:16.700Z,0.1,11.83,39.034,-14.433,43.266,15822.8,-28642.7,-64004.3
2006-03-01T11:01:16.900Z,0.1,11.123,39.13,-11.405,42.249,15822.4,-28642.7,-64004.1
2006-03-01T11:01:17.100Z,0.1,12.355,39.806,-10.492,42.98,15822,-28642.6,-64003.9
2006-03-01T11:01:17.300Z,0.1,12.689,40.821,-9.731,43.841,15821.6,-28642.6,-64003.7
2006-03-01T11:01:17.500Z,0.1,13.292,40.5,-10.179,43.824,15821.1,-28642.6,-64003.5
2006-03-01T11:01:17.700Z,0.1,13.534,40.324,-10.302,43.764,15820.7,-28642.5,-64003.2
2006-03-01T11:01:17.900Z,0.1,13.641,40.891,-11.41,44.591,15820.3,-28642.5,-64003
2006-03-01T11:01:18.100Z,0.1,13.343,41.034,-11.769,44.725,15819.8,-28642.4,-64002.8
2006-03-01T11:01:18.300Z,0.1,13.372,41.585,-11.967,45.292,15819.4,-28642.4,-64002.6
2006-03-01T11:01:18.500Z,0.1,12.844,41.573,-12.93,45.392,15819,-28642.4,-64002.3
2006-03-01T11:01:18.700Z,0.1,12.619,41.771,-13.131,45.568,15818.6,-28642.3,-64002.1
2006-03-01T11:01:18.900Z,0.1,12.745,41.835,-13.094,45.652,15818.1,-28642.3,-64001.9
2006-03-01T11:01:19.100Z,0.1,12.578,41.292,-13.183,45.134,15817.7,-28642.2,-64001.7
2006-03-01T11:01:19.300Z,0.1,13.043,40.178,-13.061,44.216,15817.3,-28642.2,-64001.5
2006-03-01T11:01:19.500Z,0.1,12.944,39.536,-12.885,43.55,15816.9,-28642.2,-64001.2
2006-03-01T11:01:19.700Z,0.1,12.82,38.888,-12.234,42.735,15816.4,-28642.1,-64001
2006-03-01T11:01:19.900Z,0.1,12.616,38.455,-12.387,42.325,15816,-28642.1,-64000.8
2006-03-01T11:01:20.100Z,0.1,12.759,38.043,-12.124,41.917,15815.6,-28642,-64000.6
2006-03-01T11:01:20.300Z,0.1,12.88,37.558,-11.66,41.382,15815.2,-28642,-64000.3
2006-03-01T11:01:20.500Z,0.1,12.824,38.482,-11.551,42.175,15814.7,-28642,-64000.1
2006-03-01T11:01:20.700Z,0.1,13.023,38.24,-11.743,42.069,15814.3,-28641.9,-63999.9
2006-03-01T11:01:20.900Z,0.1,12.859,37.899,-11.031,41.513,15813.9,-28641.9,-63999.7
2006-03-01T11:01:21.100Z,0.1,12.677,38.216,-10.52,41.615,15813.4,-28641.8,-63999.5
2006-03-01T11:01:21.300Z,0.1,13.523,37.908,-11.416,41.836,15813,-28641.8,-63999.2
2006-03-01T11:01:21.500Z,0.1,13.279,37.153,-11.487,41.093,15812.6,-28641.8,-63999
2006-03-01T11:01:21.700Z,0.1,13.465,36.606,-11.991,40.805,15812.2,-28641.7,-63998.8
2006-03-01T11:01:21.900Z,0.1,12.852,36.939,-12.266,40.99,15811.7,-28641.7,-63998.6
2006-03-01T11:01:22.100Z,0.1,12.205,37.286,-12.713,41.242,15811.3,-28641.6,-63998.4
2006-03-01T11:01:22.300Z,0.1,12.295,37.101,-13.132,41.232,15810.9,-28641.6,-63998.1
2006-03-01T11:01:22.500Z,0.1,13.355,37.523,-13.508,42.057,15810.5,-28641.6,-63997.9
2006-03-01T11:01:22.700Z,0.1,14.495,38.198,-13.566,43.049,15810,-28641.5,-63997.7
2006-03-01T11:01:22.900Z,0.1,15.855,39.236,-13.327,44.367,15809.6,-28641.5,-63997.5
2006-03-01T11:01:23.100Z,0.1,16.384,38.823,-13.431,44.228,15809.2,-28641.4,-63997.2
2006-03-01T11:01:23.300Z,0.1,15.006,37.775,-13.678,42.886,15808.8,-28641.4,-63997
2006-03-01T11:01:23.500Z,0.1,13.038,37.109,-13.762,41.671,15808.3,-28641.3,-63996.8
2006-03-01T11:01:23.700Z,0.1,13.397,36.742,-13.099,41.244,15807.9,-28641.3,-63996.6
2006-03-01T11:01:23.900Z,0.1,14.014,36.949,-12.876,41.562,15807.5,-28641.3,-63996.4
2006-03-01T11:01:24.100Z,0.1,13.992,36.319,-12.428,40.858,15807.1,-28641.2,-63996.1
2006-03-01T11:01:24.300Z,0.1,13.555,36.41,-12.218,40.727,15806.6,-28641.2,-63995.9
2006-03-01T11:01:24.500Z,0.1,14.177,36.61,-12.031,41.062,15806.2,-28641.1,-63995.7
2006-03-01T11:01:24.700Z,0.1,15.907,35.77,-10.096,40.428,15805.8,-28641.1,-63995.5
2006-03-01T11:01:24.900Z,0.1,16.276,36.663,-8.83,41.074,15805.3,-28641.1,-63995.2
2006-03-01T11:01:25.100Z,0.1,16.013,36.761,-8.762,41.044,15804.9,-28641,-63995
2006-03-01T11:01:25.300Z,0.1,15.817,36.185,-8.932,40.489,15804.5,-28641,-63994.8
2006-03-01T11:01:25.500Z,0.1,15.541,35.665,-8.169,39.753,15804.1,-28640.9,-63994.6
2006-03-01T11:01:25.700Z,0.1,16.553,35.069,-8.075,39.611,15803.6,-28640.9,-63994.4
2006-03-01T11:01:25.900Z,0.1,18.215,34.066,-8.12,39.474,15803.2,-28640.9,-63994.1
2006-03-01T11:01:26.100Z,0.1,18.333,35.54,-7.403,40.67,15802.8,-28640.8,-63993.9
2006-03-01T11:01:26.300Z,0.1,18.341,35.052,-8.417,40.446,15802.4,-28640.8,-63993.7
2006-03-01T11:01:26.500Z,0.1,18.559,34.271,-7.689,39.725,15801.9,-28640.7,-63993.5
2006-03-01T11:01:26.700Z,0.1,17.849,34.454,-7.222,39.469,15801.5,-28640.7,-63993.2
2006-03-01T11:01:26.900Z,0.1,17.924,34.678,-6.612,39.592,15801.1,-28640.7,-63993
2006-03-01T11:01:27.100Z,0.1,18.57,34.135,-5.989,39.318,15800.7,-28640.6,-63992.8
2006-03-01T11:01:27.300Z,0.1,18.818,34.633,-4.641,39.688,15800.2,-28640.6,-63992.6
2006-03-01T11:01:27.500Z,0.1,20.422,34.488,-5.051,40.399,15799.8,-28640.5,-63992.4
2006-03-01T11:01:27.700Z,0.1,20.457,34.983,-4.416,40.765,15799.4,-28640.5,-63992.1
2006-03-01T11:01:27.900Z,0.1,20.109,34.775,-3.699,40.341,15799,-28640.5,-63991.9
2006-03-01T11:01:28.100Z,0.1,20.108,34.67,-3.869,40.265,15798.5,-28640.4,-63991.7
2006-03-01T11:01:28.300Z,0.1,19.665,34.829,-4.335,40.232,15798.1,-28640.4,-63991.5
2006-03-01T11:01:28.500Z,0.1,18.158,35.026,-4.654,39.727,15797.7,-28640.3,-63991.2
2006-03-01T11:01:28.700Z,0.1,17.623,35.586,-5.056,40.031,15797.2,-28640.3,-63991
2006-03-01T11:01:28.900Z,0.1,17.245,35.643,-5.529,39.979,15796.8,-28640.2,-63990.8
2006-03-01T11:01:29.100Z,0.1,17.708,36.004,-5.042,40.439,15796.4,-28640.2,-63990.6
2006-03-01T11:01:29.300Z,0.1,17.934,35.97,-3.96,40.387,15796,-28640.2,-63990.4
2006-03-01T11:01:29.500Z,0.1,17.574,35.017,-3.496,39.335,15795.5,-28640.1,-63990.1
2006-03-01T11:01:29.700Z,0.1,17.136,33.439,-3.483,37.735,15795.1,-28640.1,-63989.9
2006-03-01T11:01:29.900Z,0.1,16.663,31.64,-3.383,35.919,15794.7,-28640,-63989.7
2006-03-01T11:01:30.100Z,0.1,16.345,30.303,-3.708,34.629,15794.3,-28640,-63989.5
2006-03-01T11:01:30.300Z,0.1,15.178,28.714,-4.642,32.809,15793.8,-28640,-63989.2
2006-03-01T11:01:30.500Z,0.1,13.588,27.191,-4.336,30.705,15793.4,-28639.9,-63989
2006-03-01T11:01:30.700Z,0.1,13.284,26.048,-4.329,29.558,15793,-28639.9,-63988.8
2006-03-01T11:01:30.900Z,0.1,13.417,25.412,-3.793,28.985,15792.6,-28639.8,-63988.6
2006-03-01T11:01:31.100Z,0.1,13.852,25.25,-4.141,29.097,15792.1,-28639.8,-63988.4
2006-03-01T11:01:31.300Z,0.1,14.497,24.21,-4.435,28.565,15791.7,-28639.8,-63988.1
2006-03-01T11:01:31.500Z,0.1,13.999,22.898,-4.36,27.19,15791.3,-28639.7,-63987.9
2006-03-01T11:01:31.700Z,0.1,12.555,21.336,-3.814,25.047,15790.9,-28639.7,-63987.7
2006-03-01T11:01:31.900Z,0.1,11.878,19.763,-3.906,23.386,15790.4,-28639.6,-63987.5
2006-03-01T11:01:32.100Z,0.1,11.446,18.841,-4.674,22.535,15790,-28639.6,-63987.3
2006-03-01T11:01:32.300Z,0.1,10.79,18.384,-4.968,21.888,15789.6,-28639.6,-63987
2006-03-01T11:01:32.500Z,0.1,9.701,18.848,-5.026,21.786,15789.1,-28639.5,-63986.8
2006-03-01T11:01:32.700Z,0.1,9.195,18.908,-5.019,21.616,15788.7,-28639.5,-63986.6
2006-03-01T11:01:32.900Z,0.1,9.785,19.881,-6.168,23.001,15788.3,-28639.4,-63986.4
2006-03-01T11:01:33.100Z,0.1,10.236,20.557,-7.42,24.133,15787.9,-28639.4,-63986.1
2006-03-01T11:01:33.300Z,0.1,10.861,21.855,-8.539,25.855,15787.4,-28639.4,-63985.9
2006-03-01T11:01:33.500Z,0.1,11.478,23.535,-9.358,27.807,15787,-28639.3,-63985.7
2006-03-01T11:01:33.700Z,0.1,11.755,24.619,-10.221,29.133,15786.6,-28639.3,-63985.5
2006-03-01T11:01:33.900Z,0.1,12.392,26.073,-10.763,30.809,15786.2,-28639.2,-63985.3
2006-03-01T11:01:34.100Z,0.1,12.644,27.126,-11.398,32.025,15785.7,-28639.2,-63985
2006-03-01T11:01:34.300Z,0.1,13.229,28.172,-11.989,33.353,15785.3,-28639.2,-63984.8
2006-03-01T11:01:34.500Z,0.1,13.346,29.106,-12.71,34.45,15784.9,-28639.1,-63984.6
2006-03-01T11:01:34.700Z,0.1,13.492,30.979,-13.205,36.278,15784.5,-28639.1,-63984.4
2006-03-01T11:01:34.900Z,0.1,14.575,31.089,-15.141,37.526,15784,-28639,-63984.1
2006-03-01T11:01:35.100Z,0.1,15.254,31.047,-16.147,38.175,15783.6,-28639,-63983.9
2006-03-01T11:01:35.300Z,0.1,15.608,31.965,-17.312,39.561,15783.2,-28638.9,-63983.7
2006-03-01T11:01:35.500Z,0.1,15.617,33.328,-17.212,40.631,15782.7,-28638.9,-63983.5
2006-03-01T11:01:35.700Z,0.1,15.705,35.053,-16.248,41.705,15782.3,-28638.9,-63983.3
2006-03-01T11:01:35.900Z,0.1,16.168,36.85,-14.987,42.941,15781.9,-28638.8,-63983
2006-03-01T11:01:36.100Z,0.1,15.73,38.869,-14.471,44.358,15781.5,-28638.8,-63982.8
2006-03-01T11:01:36.300Z,0.1,15.71,39.983,-15.706,45.74,15781,-28638.7,-63982.6
2006-03-01T11:01:36.500Z,0.1,15.596,40.514,-16.512,46.446,15780.6,-28638.7,-63982.4
2006-03-01T11:01:36.700Z,0.1,15.22,40.549,-15.875,46.129,15780.2,-28638.7,-63982.1
2006-03-01T11:01:36.900Z,0.1,14.887,40.739,-15.711,46.132,15779.8,-28638.6,-63981.9
2006-03-01T11:01:37.100Z,0.1,14.661,40.784,-15.648,46.077,15779.3,-28638.6,-63981.7
2006-03-01T11:01:37.300Z,0.1,14.176,40.947,-15.6,46.054,15778.9,-28638.5,-63981.5
2006-03-01T11:01:37.500Z,0.1,14.005,41.24,-15.14,46.11,15778.5,-28638.5,-63981.3
2006-03-01T11:01:37.700Z,0.1,13.72,41.931,-14.425,46.417,15778.1,-28638.5,-63981
2006-03-01T11:01:37.900Z,0.1,12.888,42.193,-13.929,46.264,15777.6,-28638.4,-63980.8
2006-03-01T11:01:38.100Z,0.1,12.535,42.19,-14.112,46.22,15777.2,-28638.4,-63980.6
2006-03-01T11:01:38.300Z,0.1,11.705,41.71,-14.16,45.577,15776.8,-28638.3,-63980.4
2006-03-01T11:01:38.500Z,0.1,10.857,42.245,-13.646,45.703,15776.4,-28638.3,-63980.1
2006-03-01T11:01:38.700Z,0.1,10.909,43.075,-13.372,46.403,15775.9,-28638.3,-63979.9
2006-03-01T11:01:38.900Z,0.1,10.449,43.487,-13.072,46.596,15775.5,-28638.2,-63979.7
2006-03-01T11:01:39.100Z,0.1,9.962,44.415,-13.278,47.415,15775.1,-28638.2,-63979.5
2006-03-01T11:01:39.300Z,0.1,9.554,45.546,-14.017,48.602,15774.6,-28638.1,-63979.3
2006-03-01T11:01:39.500Z,0.1,8.225,45.197,-13.983,48.02,15774.2,-28638.1,-63979
2006-03-01T11:01:39.700Z,0.1,8.854,44.87,-14.279,47.912,15773.8,-28638.1,-63978.8
2006-03-01T11:01:39.900Z,0.1,9.07,44.179,-14.429,47.352,15773.4,-28638,-63978.6
2006-03-01T11:01:40.100Z,0.1,8.355,43.465,-14.82,46.676,15772.9,-28638,-63978.4
2006-03-01T11:01:40.300Z,0.1,8.583,43.481,-14.765,46.715,15772.5,-28637.9,-63978.1
2006-03-01T11:01:40.500Z,0.1,9.176,43.922,-14.394,47.122,15772.1,-28637.9,-63977.9
2006-03-01T11:01:40.700Z,0.1,9.62,44.065,-14.831,47.479,15771.7,-28637.8,-63977.7
2006-03-01T11:01:40.900Z,0.1,9.595,43.982,-14.971,47.44,15771.2,-28637.8,-63977.5
2006-03-01T11:01:41.100Z,0.1,8.961,43.721,-14.85,47.036,15770.8,-28637.8,-63977.3
2006-03-01T11:01:41.300Z,0.1,8.335,43.977,-14.44,47.032,15770.4,-28637.7,-63977
2006-03-01T11:01:41.500Z,0.1,7.848,43.942,-14.93,47.068,15770,-28637.7,-63976.8
2006-03-01T11:01:41.700Z,0.1,7.814,44.217,-16.065,47.69,15769.5,-28637.6,-63976.6
2006-03-01T11:01:41.900Z,0.1,8.378,42.775,-16.473,46.596,15769.1,-28637.6,-63976.4
2006-03-01T11:01:42.100Z,0.1,8.629,42.739,-15.265,46.196,15768.7,-28637.6,-63976.1
2006-03-01T11:01:42.300Z,0.1,7.526,44.676,-14.093,47.447,15768.3,-28637.5,-63975.9
2006-03-01T11:01:42.500Z,0.1,6.959,44.027,-13.84,46.673,15767.8,-28637.5,-63975.7
